,name,role,tag,teamName,contest,matchesPlayed,matchesPlayedTeam,mapsPlayed,mapsPlayedTeam,points,eliminations,damage,healing,player,fantasyTeam
308,BOINK,support,S1W1,Houston Outlaws,Boston Uprising vs. Houston Outlaws,6,6,26,26,147.90752033233645,108,48966.15369129181,44941.36664104462,BOINK,PopeRonPaul
309,BOINK,support,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,6,6,26,26,89.08163260757922,60,30316.252424240112,28765.38018333912,BOINK,PopeRonPaul
310,BOINK,support,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,6,6,26,26,105.72723263800145,82,38105.71638441086,26621.516253590584,BOINK,PopeRonPaul
311,BOINK,support,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,6,6,26,26,125.57017155444622,96,47462.79754304886,30107.37401139736,BOINK,PopeRonPaul
312,DANTEH,offense,S1W1,Houston Outlaws,Boston Uprising vs. Houston Outlaws,6,6,23,26,200.99047608178856,146,124652.59426110983,3337.881820678711,DANTEH,PopeRonPaul
313,DANTEH,offense,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,6,6,23,26,113.60570912474394,89,69045.67066258192,60.03846216201782,DANTEH,PopeRonPaul
314,DANTEH,offense,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,6,6,23,26,78.22179158729315,77,39646.79158729315,75.0,DANTEH,PopeRonPaul
315,DANTEH,offense,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,6,6,23,26,104.93015796053409,82,63154.913415551186,775.2445449829102,DANTEH,PopeRonPaul
316,JAKE,offense,S1W1,Houston Outlaws,Toronto Defiant vs. Houston Outlaws,6,6,19,26,63.27320673751831,58,27999.595274925232,6273.611462593079,JAKE,PopeRonPaul
317,JAKE,offense,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,6,6,19,26,103.87344719588756,72,28986.17254447937,38887.274651408195,JAKE,PopeRonPaul
318,JAKE,offense,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,6,6,19,26,131.57971932530404,99,42584.2218259573,39495.49749934673,JAKE,PopeRonPaul
319,JAKE,offense,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,6,6,19,26,144.27402166700364,106,44025.18119597435,47248.84047102928,JAKE,PopeRonPaul
320,LINKZR,offense,S1W1,Houston Outlaws,Boston Uprising vs. Houston Outlaws,5,6,11,26,158.95857504099607,116,53235.56638199091,47723.008659005165,LINKZR,PopeRonPaul
321,LINKZR,offense,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,5,6,11,26,18.891335521936416,23,7200.542419195175,190.79310274124146,LINKZR,PopeRonPaul
322,LINKZR,offense,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,5,6,11,26,41.98490789169073,34,24984.90789169073,0.0,LINKZR,PopeRonPaul
323,LINKZR,offense,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,5,6,11,26,29.679609068453313,25,17179.609068453312,0.0,LINKZR,PopeRonPaul
324,MUMA,tank,S1W1,Houston Outlaws,Boston Uprising vs. Houston Outlaws,6,6,26,26,143.21610178548093,126,80216.10178548098,0.0,MUMA,PopeRonPaul
325,MUMA,tank,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,6,6,26,26,88.51022660875321,78,49510.226608753204,0.0,MUMA,PopeRonPaul
326,MUMA,tank,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,6,6,26,26,113.04581322836876,91,67545.81322836876,0.0,MUMA,PopeRonPaul
327,MUMA,tank,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,6,6,26,26,112.20707447385789,93,65707.07447385788,0.0,MUMA,PopeRonPaul
328,RAWKUS,support,S1W1,Houston Outlaws,Toronto Defiant vs. Houston Outlaws,6,6,24,26,197.42532160878181,109,80066.62992215157,62858.69168663025,RAWKUS,PopeRonPaul
329,RAWKUS,support,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,6,6,24,26,124.14337047117947,62,53089.02931731939,40054.34115386009,RAWKUS,PopeRonPaul
330,RAWKUS,support,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,6,6,24,26,97.69970047712326,61,42932.362320423126,24267.338156700134,RAWKUS,PopeRonPaul
331,RAWKUS,support,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,6,6,24,26,186.42939717686176,90,82164.66733956337,59264.72983729839,RAWKUS,PopeRonPaul
332,SPREE,tank,S1W1,Houston Outlaws,Toronto Defiant vs. Houston Outlaws,6,6,15,26,33.65741066622734,30,18628.74566781521,28.664998412132263,SPREE,PopeRonPaul
333,SPREE,tank,S1W2,Houston Outlaws,Hangzhou Spark vs. Houston Outlaws,6,6,15,26,93.25330594724416,75,55753.30594724417,0.0,SPREE,PopeRonPaul
334,SPREE,tank,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,6,6,15,26,124.56113034281135,98,75561.13034281135,0.0,SPREE,PopeRonPaul
335,SPREE,tank,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,6,6,15,26,139.09820764535664,89,94598.20764535666,0.0,SPREE,PopeRonPaul
336,COOLMATT,tank,S1W1,Houston Outlaws,Boston Uprising vs. Houston Outlaws,4,6,10,26,167.07872450619936,128,103076.72450619936,2.0,COOLMATT,PopeRonPaul
337,COOLMATT,tank,S1W3,Houston Outlaws,Houston Outlaws vs. Florida Mayhem,4,6,10,26,56.81680152496696,46,33816.801524966955,0.0,COOLMATT,PopeRonPaul
338,COOLMATT,tank,S1W4,Houston Outlaws,Houston Outlaws vs. Los Angeles Valiant,4,6,10,26,48.99103744450211,38,29991.037444502115,0.0,COOLMATT,PopeRonPaul
339,BENBEST,tank,S1W1,Paris Eternal,London Spitfire vs. Paris Eternal,5,5,20,20,70.85022863930463,56,42850.22863930464,0.0,FreeAgent,FreeAgent
340,BENBEST,tank,S1W2,Paris Eternal,Los Angeles Gladiators vs. Paris Eternal,5,5,20,20,137.3541944783926,125,74854.1944783926,0.0,FreeAgent,FreeAgent
341,BENBEST,tank,S1W3,Paris Eternal,Paris Eternal vs. Atlanta Reign,5,5,20,20,73.7734814668894,55,46273.48146688938,0.0,FreeAgent,FreeAgent
342,BENBEST,tank,S1W4,Paris Eternal,Vancouver Titans vs. Paris Eternal,5,5,20,20,94.29664403283596,68,60296.64403283596,0.0,FreeAgent,FreeAgent
343,FINNSI,tank,S1W1,Paris Eternal,London Spitfire vs. Paris Eternal,5,5,20,20,99.24238503175974,88,55242.38503175974,0.0,FreeAgent,FreeAgent
344,FINNSI,tank,S1W2,Paris Eternal,Los Angeles Gladiators vs. Paris Eternal,5,5,20,20,175.37130021852255,157,96871.30021852255,0.0,FreeAgent,FreeAgent
345,FINNSI,tank,S1W3,Paris Eternal,Paris Eternal vs. Atlanta Reign,5,5,20,20,110.74498147165775,80,70744.98147165775,0.0,FreeAgent,FreeAgent
346,FINNSI,tank,S1W4,Paris Eternal,Vancouver Titans vs. Paris Eternal,5,5,20,20,134.94907409977912,98,85949.07409977913,0.0,FreeAgent,FreeAgent
347,HYP,support,S1W1,Paris Eternal,London Spitfire vs. Paris Eternal,5,5,20,20,125.37820197796822,70,50456.7820674181,39921.41991055012,HYP,Not another
348,HYP,support,S1W2,Paris Eternal,Los Angeles Gladiators vs. Paris Eternal,5,5,20,20,213.92920730313656,134,87824.3514804542,59104.85582268238,HYP,Not another
349,HYP,support,S1W3,Paris Eternal,Paris Eternal vs. Atlanta Reign,5,5,20,20,132.7790805760622,57,52419.49442744255,51859.58614861965,HYP,Not another
350,HYP,support,S1W4,Paris Eternal,Vancouver Titans vs. Paris Eternal,5,5,20,20,168.77219138145446,67,69824.26076948643,65447.93061196804,HYP,Not another
351,KRUISE,support,S1W1,Paris Eternal,London Spitfire vs. Paris Eternal,5,5,20,20,86.61942247223854,62,34941.04461145401,20678.37786078453,FreeAgent,FreeAgent
352,KRUISE,support,S1W2,Paris Eternal,Los Angeles Gladiators vs. Paris Eternal,5,5,20,20,149.6295284320116,114,57602.509630680084,35027.01880133152,FreeAgent,FreeAgent
353,KRUISE,support,S1W3,Paris Eternal,Paris Eternal vs. Atlanta Reign,5,5,20,20,90.28228423333168,49,38590.694905757904,27191.589327573776,FreeAgent,FreeAgent
354,KRUISE,support,S1W4,Paris Eternal,Vancouver Titans vs. Paris Eternal,5,5,20,20,119.76550116300584,69,50119.786784648895,35145.71437835693,FreeAgent,FreeAgent
355,NICOGDH,offense,S1W1,Paris Eternal,London Spitfire vs. Paris Eternal,5,5,20,20,99.50799733185767,70,26181.08792066574,38326.90941119194,FreeAgent,FreeAgent
356,NICOGDH,offense,S1W2,Paris Eternal,Los Angeles Gladiators vs. Paris Eternal,5,5,20,20,168.75919150686263,130,50262.647785425186,53496.543721437454,FreeAgent,FreeAgent
357,NICOGDH,offense,S1W3,Paris Eternal,Paris Eternal vs. Atlanta Reign,5,5,20,20,112.5900712428093,66,35487.47897815704,44102.59226465225,FreeAgent,FreeAgent
358,NICOGDH,offense,S1W4,Paris Eternal,Vancouver Titans vs. Paris Eternal,5,5,20,20,131.68798972094058,75,39973.74226808548,54214.24745285511,FreeAgent,FreeAgent
359,SHADOWBURN,offense,S1W4,Paris Eternal,Paris Eternal vs. San Francisco Shock,2,5,7,20,112.22080148863793,58,83220.80148863792,0.0,FreeAgent,FreeAgent
360,SOON,offense,S1W1,Paris Eternal,London Spitfire vs. Paris Eternal,4,5,13,20,116.2308150125146,85,73730.81501251459,0.0,SOON,Not another
361,SOON,offense,S1W2,Paris Eternal,Los Angeles Gladiators vs. Paris Eternal,4,5,13,20,182.163953836143,148,107903.26152318716,260.6923129558563,SOON,Not another
362,SOON,offense,S1W3,Paris Eternal,Paris Eternal vs. Atlanta Reign,4,5,13,20,115.66420969980956,74,78096.02428871393,568.1854110956192,SOON,Not another
363,SOON,offense,S1W4,Paris Eternal,Vancouver Titans vs. Paris Eternal,4,5,13,20,42.39488883519172,29,27894.888835191727,0.0,SOON,Not another
364,BIGG00SE,support,S1W1,Los Angeles Gladiators,Los Angeles Gladiators vs. San Francisco Shock,7,7,29,29,144.44112358129024,108,55862.32233095169,34578.801250338554,BIGG00SE,MattyIce
365,BIGG00SE,support,S1W2,Los Angeles Gladiators,Los Angeles Gladiators vs. Paris Eternal,7,7,29,29,125.83581785464287,97,51322.903064489365,26012.914790153503,BIGG00SE,MattyIce
366,BIGG00SE,support,S1W3,Los Angeles Gladiators,Los Angeles Gladiators vs. London Spitfire,7,7,29,29,109.34946011340618,71,43242.174198150635,30607.285915255547,BIGG00SE,MattyIce
367,BIGG00SE,support,S1W4,Los Angeles Gladiators,Guangzhou Charge vs. Los Angeles Gladiators,7,7,29,29,106.52725290703773,53,44738.58051729202,35288.67238974571,BIGG00SE,MattyIce
368,DECAY,offense,S1W3,Los Angeles Gladiators,Los Angeles Gladiators vs. London Spitfire,4,7,16,29,170.08354896339776,109,115583.54896339774,0.0,FreeAgent,FreeAgent
369,DECAY,offense,S1W4,Los Angeles Gladiators,Los Angeles Gladiators vs. Atlanta Reign,4,7,16,29,174.06828788751363,132,108068.28788751364,0.0,FreeAgent,FreeAgent
370,HYDRATION,offense,S1W1,Los Angeles Gladiators,Los Angeles Gladiators vs. San Francisco Shock,7,7,29,29,190.07993014359474,119,63737.337537527084,66842.59260606766,HYDRATION,Dragonbeard
371,HYDRATION,offense,S1W2,Los Angeles Gladiators,Los Angeles Gladiators vs. Paris Eternal,7,7,29,29,170.12924416077135,112,49816.818486213684,64312.425674557686,HYDRATION,Dragonbeard
372,HYDRATION,offense,S1W3,Los Angeles Gladiators,Los Angeles Gladiators vs. London Spitfire,7,7,29,29,127.95321636426448,75,35892.867708444595,54560.34865581989,HYDRATION,Dragonbeard
373,HYDRATION,offense,S1W4,Los Angeles Gladiators,Los Angeles Gladiators vs. Atlanta Reign,7,7,29,29,139.62998779428003,102,41543.8870279789,47086.100766301155,HYDRATION,Dragonbeard
374,SHAZ,support,S1W1,Los Angeles Gladiators,Los Angeles Gladiators vs. San Francisco Shock,7,7,29,29,255.39314339524506,112,110777.88157624006,88615.26181900501,SHAZ,Jyeran
375,SHAZ,support,S1W2,Los Angeles Gladiators,Los Angeles Gladiators vs. Paris Eternal,7,7,29,29,201.17244731462003,97,87708.62015807629,64963.82715654373,SHAZ,Jyeran
376,SHAZ,support,S1W3,Los Angeles Gladiators,Los Angeles Gladiators vs. London Spitfire,7,7,29,29,181.6385580700636,82,78762.92720127106,61875.630868792534,SHAZ,Jyeran
377,SHAZ,support,S1W4,Los Angeles Gladiators,Guangzhou Charge vs. Los Angeles Gladiators,7,7,29,29,188.36020695525406,64,86329.78394156694,70030.42301368713,SHAZ,Jyeran
378,SUREFOUR,offense,S1W1,Los Angeles Gladiators,Los Angeles Gladiators vs. San Francisco Shock,3,7,13,29,215.03888366514445,145,142189.3282724023,349.555392742157,SUREFOUR,Jyeran
379,SUREFOUR,offense,S1W2,Los Angeles Gladiators,Los Angeles Gladiators vs. Paris Eternal,3,7,13,29,161.29121352279185,118,102291.21352279186,0.0,SUREFOUR,Jyeran
380,VOID,tank,S1W1,Los Angeles Gladiators,Los Angeles Gladiators vs. San Francisco Shock,7,7,29,29,186.55494872719046,150,111535.92934817076,19.019379019737244,VOID,Bobble
381,VOID,tank,S1W2,Los Angeles Gladiators,Los Angeles Gladiators vs. Paris Eternal,7,7,29,29,175.51325574153663,139,106013.25574153662,0.0,VOID,Bobble
382,VOID,tank,S1W3,Los Angeles Gladiators,Los Angeles Gladiators vs. London Spitfire,7,7,29,29,135.60615341606734,103,84106.15341606736,0.0,VOID,Bobble
383,VOID,tank,S1W4,Los Angeles Gladiators,Los Angeles Gladiators vs. Atlanta Reign,7,7,29,29,135.69265079388023,130,70692.65079388022,0.0,VOID,Bobble
384,ROAR,tank,S1W1,Los Angeles Gladiators,Los Angeles Gladiators vs. San Francisco Shock,7,7,29,29,155.21148328560594,126,92211.48328560591,0.0,ROAR,Dragonbeard
385,ROAR,tank,S1W2,Los Angeles Gladiators,Los Angeles Gladiators vs. Paris Eternal,7,7,29,29,103.35523704850674,84,61355.23704850674,0.0,ROAR,Dragonbeard
386,ROAR,tank,S1W3,Los Angeles Gladiators,Los Angeles Gladiators vs. London Spitfire,7,7,29,29,100.80872167992592,74,63808.72167992592,0.0,ROAR,Dragonbeard
387,ROAR,tank,S1W4,Los Angeles Gladiators,Los Angeles Gladiators vs. Atlanta Reign,7,7,29,29,116.38882896333931,102,65388.82896333933,0.0,ROAR,Dragonbeard
388,BOOMBOX,support,S1W1,Philadelphia Fusion,Philadelphia Fusion vs. Atlanta Reign,4,6,18,26,218.66528774106501,135,94184.96504688263,56980.322694182396,BOOMBOX,Cougum
389,BOOMBOX,support,S1W3,Philadelphia Fusion,Philadelphia Fusion vs. Washington Justice,4,6,18,26,169.15157544064522,100,71465.60433506966,47685.97110557556,BOOMBOX,Cougum
390,BOOMBOX,support,S1W4,Philadelphia Fusion,Los Angeles Valiant vs. Philadelphia Fusion,4,6,18,26,190.25644473719595,81,85860.23997759819,63896.20475959778,BOOMBOX,Cougum
391,ELK,support,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Florida Mayhem,2,6,8,26,142.30917808109524,77,66424.65658313036,37384.52149796486,FreeAgent,FreeAgent
392,POKO,tank,S1W1,Philadelphia Fusion,Philadelphia Fusion vs. Atlanta Reign,6,6,25,26,165.24581248918176,142,94245.81248918176,0.0,POKO,Bobble
393,POKO,tank,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Florida Mayhem,6,6,25,26,119.14361016455294,96,71013.79274311662,129.81742143630981,POKO,Bobble
394,POKO,tank,S1W3,Philadelphia Fusion,Philadelphia Fusion vs. Washington Justice,6,6,25,26,116.20448560857773,93,69644.48560857773,60.0,POKO,Bobble
395,POKO,tank,S1W4,Philadelphia Fusion,Los Angeles Valiant vs. Philadelphia Fusion,6,6,25,26,137.00342374917864,101,86503.42374917865,0.0,POKO,Bobble
396,SADO,tank,S1W1,Philadelphia Fusion,Philadelphia Fusion vs. Atlanta Reign,6,6,26,26,143.4429255102873,144,71442.92551028728,0.0,SADO,Bobble
397,SADO,tank,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Florida Mayhem,6,6,26,26,88.5705940130949,73,52070.5940130949,0.0,SADO,Bobble
398,SADO,tank,S1W3,Philadelphia Fusion,Philadelphia Fusion vs. Washington Justice,6,6,26,26,115.98933221840858,96,67989.33221840858,0.0,SADO,Bobble
399,SADO,tank,S1W4,Philadelphia Fusion,Los Angeles Valiant vs. Philadelphia Fusion,6,6,26,26,111.61638826560974,97,63116.38826560974,0.0,SADO,Bobble
400,CARPE,offense,S1W1,Philadelphia Fusion,Philadelphia Fusion vs. Atlanta Reign,6,6,26,26,187.20384240841867,162,105959.70533013344,244.13707828521729,CARPE,Cougum
401,CARPE,offense,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Florida Mayhem,6,6,26,26,138.3858434280157,107,84885.84342801571,0.0,CARPE,Cougum
402,CARPE,offense,S1W3,Philadelphia Fusion,Philadelphia Fusion vs. Washington Justice,6,6,26,26,148.60193396911023,125,86101.93396911025,0.0,CARPE,Cougum
403,CARPE,offense,S1W4,Philadelphia Fusion,Los Angeles Valiant vs. Philadelphia Fusion,6,6,26,26,157.66943491530418,115,100169.43491530418,0.0,CARPE,Cougum
404,EQO,offense,S1W1,Philadelphia Fusion,Philadelphia Fusion vs. Atlanta Reign,6,6,26,26,189.25629837536812,150,57058.37070775032,57197.9276676178,EQO,Bobble
405,EQO,offense,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Florida Mayhem,6,6,26,26,134.57163875365256,96,46315.62565457821,40256.013099074364,EQO,Bobble
406,EQO,offense,S1W3,Philadelphia Fusion,Philadelphia Fusion vs. Washington Justice,6,6,26,26,149.59263572108748,111,44669.916360378265,49422.71936070919,EQO,Bobble
407,EQO,offense,S1W4,Philadelphia Fusion,Los Angeles Valiant vs. Philadelphia Fusion,6,6,26,26,161.5091531250477,112,43089.99922657013,62419.153898477554,EQO,Bobble
408,NEPTUNO,support,S1W1,Philadelphia Fusion,Philadelphia Fusion vs. Atlanta Reign,6,6,26,26,155.0363167742491,134,53938.61732530594,34097.69944894314,NEPTUNO,MattyIce
409,NEPTUNO,support,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Dallas Fuel,6,6,26,26,100.58147748994827,69,42413.71004867554,23667.767441272736,NEPTUNO,MattyIce
410,NEPTUNO,support,S1W3,Philadelphia Fusion,Philadelphia Fusion vs. Washington Justice,6,6,26,26,97.71549019277096,78,40811.120173215866,17904.370019555092,NEPTUNO,MattyIce
411,NEPTUNO,support,S1W4,Philadelphia Fusion,Los Angeles Valiant vs. Philadelphia Fusion,6,6,26,26,123.13041896879673,85,49513.44093155861,31116.97803723812,NEPTUNO,MattyIce
412,SNILLO,offense,S1W2,Philadelphia Fusion,Philadelphia Fusion vs. Dallas Fuel,1,6,1,26,12.883519466638564,9,4012.785698056221,4370.733768582344,FreeAgent,FreeAgent
413,CHARA,support,S1W1,Guangzhou Charge,Chengdu Hunters vs. Guangzhou Charge,6,6,27,27,134.90742848193645,105,47044.081542015076,35363.34693992138,FreeAgent,FreeAgent
414,CHARA,support,S1W2,Guangzhou Charge,Vancouver Titans vs. Guangzhou Charge,6,6,27,27,130.36337118959426,76,56154.47417974472,36208.89700984955,FreeAgent,FreeAgent
415,CHARA,support,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,6,6,27,27,122.41326163244247,79,57393.313106536865,25519.94852590561,FreeAgent,FreeAgent
416,CHARA,support,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,6,6,27,27,131.75093710815906,75,61569.35823273659,32681.578875422478,FreeAgent,FreeAgent
417,EILEEN,offense,S1W1,Guangzhou Charge,Chengdu Hunters vs. Guangzhou Charge,6,6,13,27,133.8704937825203,129,56292.665345191956,13077.828437328339,FreeAgent,FreeAgent
418,EILEEN,offense,S1W2,Guangzhou Charge,Vancouver Titans vs. Guangzhou Charge,6,6,13,27,72.64628146088124,44,33608.834768891335,17037.4466919899,FreeAgent,FreeAgent
419,EILEEN,offense,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,6,6,13,27,35.14884978294373,27,10434.792113304138,11214.057669639587,FreeAgent,FreeAgent
420,EILEEN,offense,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,6,6,13,27,24.230026720166205,23,7794.220944643021,4935.805775523186,FreeAgent,FreeAgent
421,HOTBA,tank,S1W1,Guangzhou Charge,Chengdu Hunters vs. Guangzhou Charge,6,6,27,27,134.51204224425555,134,67512.04224425554,0.0,HOTBA,Overdrive
422,HOTBA,tank,S1W2,Guangzhou Charge,Vancouver Titans vs. Guangzhou Charge,6,6,27,27,115.26982449150086,81,74769.82449150085,0.0,HOTBA,Overdrive
423,HOTBA,tank,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,6,6,27,27,124.79072511458396,103,73200.25055098534,90.47456359863281,HOTBA,Overdrive
424,HOTBA,tank,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,6,6,27,27,130.93843561026452,91,85438.43561026454,0.0,HOTBA,Overdrive
425,HAPPY,offense,S1W1,Guangzhou Charge,Chengdu Hunters vs. Guangzhou Charge,6,6,27,27,138.95745749366284,119,60167.01980102062,19290.437692642212,HAPPY,Cougum
426,HAPPY,offense,S1W2,Guangzhou Charge,Vancouver Titans vs. Guangzhou Charge,6,6,27,27,159.8272848133147,97,103189.33437159657,8137.9504417181015,HAPPY,Cougum
427,HAPPY,offense,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,6,6,27,27,166.03133515131472,103,114531.33515131474,0.0,HAPPY,Cougum
428,HAPPY,offense,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,6,6,27,27,174.8787322115898,96,126878.73221158981,0.0,HAPPY,Cougum
429,KYB,offense,S1W2,Guangzhou Charge,Guangzhou Charge vs. Dallas Fuel,5,6,14,27,88.52879837231339,70,25386.070114538074,28142.728257775307,FreeAgent,FreeAgent
430,KYB,offense,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,5,6,14,27,101.51949703365563,62,29033.544392168522,41485.95264148712,FreeAgent,FreeAgent
431,KYB,offense,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,5,6,14,27,106.71439727461339,65,31300.896129608154,42913.501145005226,FreeAgent,FreeAgent
432,RIO,tank,S1W1,Guangzhou Charge,Chengdu Hunters vs. Guangzhou Charge,6,6,27,27,131.46433119511605,133,64964.33119511604,0.0,FreeAgent,FreeAgent
433,RIO,tank,S1W2,Guangzhou Charge,Vancouver Titans vs. Guangzhou Charge,6,6,27,27,106.9444499208033,87,63444.44992080331,0.0,FreeAgent,FreeAgent
434,RIO,tank,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,6,6,27,27,109.40444227147101,94,62404.44227147102,0.0,FreeAgent,FreeAgent
435,RIO,tank,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,6,6,27,27,97.09553437614441,74,60095.53437614441,0.0,FreeAgent,FreeAgent
436,SHU,support,S1W1,Guangzhou Charge,Chengdu Hunters vs. Guangzhou Charge,6,6,27,27,175.8547694618702,118,52335.14382195473,64519.625639915466,SHU,Not another
437,SHU,support,S1W2,Guangzhou Charge,Vancouver Titans vs. Guangzhou Charge,6,6,27,27,173.01058067524434,75,76233.69597518444,59276.88470005989,SHU,Not another
438,SHU,support,S1W3,Guangzhou Charge,Los Angeles Valiant vs. Guangzhou Charge,6,6,27,27,199.33247625768186,94,86804.99091100693,65527.48534667492,SHU,Not another
439,SHU,support,S1W4,Guangzhou Charge,Guangzhou Charge vs. Los Angeles Gladiators,6,6,27,27,193.36167511236667,78,86046.19186997414,68315.48324239254,SHU,Not another
440,CLOSER,support,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,6,6,25,25,106.81378879511355,73,41137.66508483887,29176.123710274696,CLOSER,Overdrive
441,CLOSER,support,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,6,6,25,25,106.41006120717526,97,37520.17549228668,20389.885714888573,CLOSER,Overdrive
442,CLOSER,support,S1W3,Dallas Fuel,Shanghai Dragons vs. Dallas Fuel,6,6,25,25,137.66994873738287,108,52328.80173110962,31341.14700627327,CLOSER,Overdrive
443,CLOSER,support,S1W4,Dallas Fuel,Dallas Fuel vs. Shanghai Dragons,6,6,25,25,126.52390292799473,104,46206.97581219673,28316.927115797997,CLOSER,Overdrive
444,EFFECT,offense,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,4,6,8,25,71.0242147873044,52,45024.2147873044,0.0,FreeAgent,FreeAgent
445,EFFECT,offense,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,4,6,8,25,32.311067455470564,18,23311.067455470562,0.0,FreeAgent,FreeAgent
446,OGE,tank,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,6,6,25,25,90.35752963602543,76,52357.52963602543,0.0,FreeAgent,FreeAgent
447,OGE,tank,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,6,6,25,25,117.30305289912224,105,64803.05289912224,0.0,FreeAgent,FreeAgent
448,OGE,tank,S1W3,Dallas Fuel,Shanghai Dragons vs. Dallas Fuel,6,6,25,25,123.63013593757154,114,66630.13593757153,0.0,FreeAgent,FreeAgent
449,OGE,tank,S1W4,Dallas Fuel,Dallas Fuel vs. Shanghai Dragons,6,6,25,25,114.55724317127466,105,62057.24317127466,0.0,FreeAgent,FreeAgent
450,ZACHAREEE,offense,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,6,6,25,25,125.88440236043931,83,35525.06558740139,48859.33677303791,ZACHAREEE,Overdrive
451,ZACHAREEE,offense,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,6,6,25,25,151.6616154767275,124,40898.435188770294,48763.18028795719,ZACHAREEE,Overdrive
452,ZACHAREEE,offense,S1W3,Dallas Fuel,Shanghai Dragons vs. Dallas Fuel,6,6,25,25,165.6043504179716,115,43255.04585599899,64849.30456197262,ZACHAREEE,Overdrive
453,ZACHAREEE,offense,S1W4,Dallas Fuel,Dallas Fuel vs. Shanghai Dragons,6,6,25,25,152.43925591266157,115,41203.54401898384,53735.71189367771,ZACHAREEE,Overdrive
454,AKM,offense,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,6,6,19,25,108.10106548127533,83,66516.35503205657,84.71044921875,AKM,Overdrive
455,AKM,offense,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,6,6,19,25,126.32603508514165,118,67326.03508514166,0.0,AKM,Overdrive
456,AKM,offense,S1W3,Dallas Fuel,Shanghai Dragons vs. Dallas Fuel,6,6,19,25,181.2031878120899,137,112703.18781208992,0.0,AKM,Overdrive
457,AKM,offense,S1W4,Dallas Fuel,Dallas Fuel vs. Shanghai Dragons,6,6,19,25,169.44115933567286,136,101441.15933567286,0.0,AKM,Overdrive
458,RCK,tank,S1W1,Dallas Fuel,Dallas Fuel vs. Seoul Dynasty,6,6,23,25,98.05239777344465,73,61340.823508918285,211.5742645263672,FreeAgent,FreeAgent
459,RCK,tank,S1W2,Dallas Fuel,Philadelphia Fusion vs. Dallas Fuel,6,6,23,25,127.3862032943666,121,66528.72120055556,357.48209381103516,FreeAgent,FreeAgent
